WBGene_ID,Gene_name,Peptide_count,Neurons,Gonad,Hypodermis,Pharynx,Body_wall_muscle,Glia,Intestine,Germline,Somatic_gonad_precursors,Seam_cells,Non-seam_hypodermis,Pharyngeal_epithelia,Pharyngeal_muscle,Pharyngeal_neurons,Pharyngeal_gland,Body_wall_muscle,Sex_myoblasts,Intestinal/rectal_muscle,Socket_cells,Am/PH_sheath_cells,Cholinergic_neurons,Touch_receptor_neurons,GABAergic_neurons,Oxygen_sensory_neurons,flp-1(+)_interneurons,Canal_associated_neurons,Ciliated_sensory_neurons,Other_interneurons,Rectum,Distal_tip_cells,Vulval_precursors,Coelomocytes,Excretory_cells,AFD,ASEL,ASER,ASG,ASI/ASJ,ASK,AWA,AWB/AWC,Cholinergic_(3),Cholinergic_(11),Cholinergic_(15),Cholinergic_(23),Cholinergic_(24),Cholinergic_(26),Cholinergic_(29),Cholinergic_(35),Cholinergic_(36),GABAergic,Dopaminergic,flp-1(+),BAG,URX/AQR/PQR,Touch_receptor,PVC/PVD,SDQ/ALN/PLN,CAN,RIA,RIC,DVA,Cluster_5,Cluster_10,Cluster_13,Cluster_16,Cluster_17,Cluster_21,Cluster_25,Cluster_27,Cluster_40,Pharyngeal_(33),Pharyngeal_(37)
WBGene00006404,tag-10,542,0,0.344,4.376,0.663,6.292,0,1932.948,0.377798256,0,6.215309424,0.560027061,0,0,0,0,6.29156853,0,0.639250492,0,0,0,0,0,0,0,0,0,0,3.19560285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019957,R08E3.1,214,1.296,0.834,3.822,0.542,0.508,0,1929.826,0.914655881,0,1.477984138,3.716090673,0,0,0,0,0.507909683,0,0,0,0,0,0,15.06024096,0,0,0,0,8.03322542,1.894176166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.06,0,0,0,0,0,0,0,0,0,72.63,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010357,H03A11.2,3,276.918,1.896,137.371,46.585,2.117,564.709,1876.323,1.105545324,11.38334393,68.20401163,258.1625902,42.84231161,29.85196608,243.937583,171.5023237,2.117178826,0,4.888636853,282.4925588,451.5039148,381.5836271,2.7095131,96.70049758,336.4142104,70.49422813,15.70018919,436.5694446,410.3348343,26.39217222,6.227929774,91.42617054,28.05393664,135.645322,0,74.05,0,139.74,1122.56,415.98,300.48,98.69,231.28,265.52,908.07,129.4,472.69,469.78,864.17,68.83,381.83,38.21,536,72.11,125.42,793.38,2.71,267.16,202,15.7,500.14,1309.71,78.64,0,52.41,49.46,451.69,53.93,350.83,79.78,0,0,167.15,265.97
WBGene00002008,hsp-4,106,418.151,585.436,503.032,229.123,31.795,386.222,1875.033,608.1748579,270.8330666,424.4476043,703.5253478,53.71579656,16.14024511,273.2039975,1198.845795,31.79506018,73.24875684,62.60114566,508.2958377,482.4759396,214.0248315,1362.077728,485.0176882,59.08150332,1065.332752,334.7235987,650.7436459,973.4521728,400.803165,579.6431685,184.6496341,1207.641656,90.24660663,0,1186.62,4188.47,19.32,890.83,892.15,156.94,246.65,236.18,222.67,699.75,0,30.47,118.71,415.82,234.58,859.3,517.35,406.32,811.17,34.23,0,1362.08,1667.39,98.29,334.72,122.41,932.53,129.9,73.14,62.28,55.65,601.88,201.62,175.05,227.75,653.98,0,174.89,301.41
WBGene00003411,mrp-5,4,54.282,28.901,99.695,93.588,79.026,99.693,1870.505,1.181400555,376.4343653,117.5796191,55.35493403,106.4696058,40.48046024,37.82777015,89.26177263,79.02649375,192.7722675,107.4516081,104.0067423,80.99842251,26.28650761,79.15928654,89.82758233,27.24671904,0,203.86463,56.35409498,14.75258687,43.81952446,138.5478939,194.670012,209.2538251,31.31243944,0,0,107.82,0,58.64,24.41,63.86,0,78.65,44.55,184.25,0,37.99,69.2,22.3,0,22.78,95.82,43.68,24.66,0,0,79.16,29.98,51.94,203.86,0,0,0,0,51.25,605.41,83.21,31.42,62.18,38.8,0,0,61.05,31.17
WBGene00012445,Y16B4A.2,1526,11.297,0.261,3.602,0,0.927,0,1838.402,0.073218384,2.972872538,2.440856887,8.032768852,0,0,0,0,0.927305078,0,0,0,0,18.54328406,0,0,0,0,0,0,13.6552531,0,0,0,2.946754896,0,0,0,0,0,0,0,0,0,0,25.66,0,0,22.07,0,0,0,172.23,0,0,0,0,0,0,6.99,0,0,0,0,66.54,0,0,0,0,0,0,0,0,0,0,0
WBGene00017012,acs-22,20,9.464,6.197,22.893,83.842,0.923,4.829,1738.046,0.429471323,84.33739644,10.90294956,38.46355172,135.738852,41.73452866,0,50.2026838,0.923228011,0,2.40322224,0,12.31697757,5.976667738,0,0,0,0,0,23.58826195,7.281730139,46.77119489,12.38236399,67.30619793,2.611266046,14.39996587,0,97.22,89.57,100.99,0,0,0,0,0,16.88,68.38,0,0,0,0,0,44.84,0,46.59,0,0,0,0,0,0,0,0,65.83,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00022644,dod-19,1277,1.739,0.529,2.281,10.479,0.953,0,1703.597,0.580482883,0,2.2244133,3.228264098,4.903619361,0,12.39188084,0,0.953350914,0,0,0,0,6.335830707,0,0,0,0,0,0,5.714775552,0,0,3.966538283,2.036417823,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0,0,0,0,15.95
WBGene00019435,K06A9.1,132,25.425,1.47,2.078,4.539,1.202,0.49,1688.614,1.612625695,0,1.001946913,0,8.692779777,2.327421682,0,0,1.201822595,0,0,0,1.249079393,0,507.7831952,0,24.28658166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47,0,0,0,0,0,0,0,0,0,0,0,0,507.78,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008741,F13D12.6,220,8.165,0.732,1.691,2.955,1.463,12.606,1676.445,0.802993129,0,1.20877892,2.226873982,1.821344334,7.995522507,16.0035848,0,1.462637226,0,3.761122899,32.78224023,0,19.12788672,0,25.52585451,10.85658452,0,0,11.19160873,3.441061499,14.40382566,0,0.988851686,0,0,0,0,0,0,0,102.12,0,24.65,0,13.88,0,0,0,0,6.22,0,0,27.23,0,0,0,42.45,0,6.99,0,0,0,0,0,0,17.08,0,0,0,0,0,0,0,0,20.59
WBGene00001564,icl-1,146,26.429,3.283,166.514,35.976,1979.405,10.12,1646.557,2.79758643,1.602237624,12.76978594,442.2499988,29.64881013,94.89685017,20.02964387,21.0500461,1979.404575,194.4402147,76.42337534,14.3929684,7.402869808,3.793923942,8.805917577,0,12.41927471,17.9343005,0,6.786562606,85.23644074,206.5312601,27.35869529,2.645537824,85.79662653,0,0,0,0,0,0,0,0,0,130.66,31.93,0,0,0,0,2.31,263.23,0,0,0,13.17,0,48.56,8.81,0,0,0,349.63,0,0,0,66.3,0,36.63,0,0,0,0,0,0,25.78
WBGene00004416,rpl-5,330,1898.507,3608.946,4330.16,2870.349,3978.665,2887.064,1641.204,3465.46248,5020.702101,4666.183769,3433.653734,2212.344876,3266.182659,2140.658804,4118.689517,3978.665064,6600.238233,4585.059348,2307.819503,3811.410315,1624.415219,1472.103476,1061.575169,1056.442727,2467.568099,3362.470647,2331.013953,1507.857617,3259.750608,5280.361955,6813.587097,4939.592012,2849.276894,1774.43,1316.09,1290.82,2098.26,1573.4,1432.62,4228.76,2264.37,1843.98,1773.61,2528.06,1174.01,2299.51,1877.85,1279.33,1599.47,3124.9,952.2,1686.75,2580.09,846.64,1467.05,1472.1,908.13,944.13,3362.47,1727.29,2569.26,2317.17,1402.19,2849,1914.43,2946.83,2199.19,2870.13,2415.18,2538.14,779.39,1387.66,2356.68
WBGene00017892,F28B4.3,1762,0.397,0.67,0.445,3.372,0.81,0,1552.77,0.734687766,0,0.664596794,0,0,0,0,0,0.809801702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.539231121,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000962,dhc-1,156,816.861,2272.05,533.519,667.141,581.817,578.407,1515.044,2329.18644,1876.738205,673.854015,201.4119985,544.42412,492.079289,683.274382,593.7456554,581.8174134,1102.62156,624.2811038,690.6281471,521.917772,905.050598,729.1396374,735.8816836,894.648083,777.791472,1171.884014,644.0215311,661.8115081,185.5986195,1130.741668,971.5451529,606.7277375,418.2751938,109.12,472.66,1219.61,716.95,586.22,454.76,822.58,553.18,647.58,810.62,710.86,783.89,1211.79,1332.38,1065.54,559.76,1613.06,761.59,794.46,679.95,692.08,731.05,729.14,796.18,1059.22,1171.88,599.52,401.76,517.36,690.14,568.48,450.17,854.81,419.97,425.19,908.41,768.09,535.49,882.24,626.19
WBGene00016650,ubr-4,10,1118.682,1644.778,550.251,699.087,688.364,694.043,1502.534,1694.835651,1219.125887,634.3389231,350.8593205,570.2256077,851.9597411,857.765505,634.2256297,688.3644943,840.3581862,636.9591625,874.3700449,450.2645753,1076.317083,1183.184305,1620.430837,1312.461309,606.1282501,1485.720738,1071.940108,801.173926,299.0084461,871.009281,932.5698681,1320.288847,824.5844791,255.43,1014.22,539.91,628.15,921.99,1820.85,1830.88,1339.93,1399.27,1092.48,1504.59,1463.29,913.14,1177.13,1331.84,1795.52,801.12,1615.13,1201.9,557.31,920.84,1603.24,1183.18,776.49,1334.7,1485.72,1056.24,371.05,785.13,748.31,1182.91,590.64,782.8,863.65,1069.27,1146.68,1013.01,1756.91,842.07,862.27
WBGene00014666,C05D12.3,258,0,0,0.466,0,0.101,0.401,1484.301,0,0,0.522295664,0,0,0,0,0,0.101404167,0,0.423526382,0,1.023049301,0,0,0,0,0,0,0,0,4.969931912,0,0,1.673584148,1.715948714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018604,uggt-1,27,238.477,59.723,282.406,172.392,189.274,181.766,1470.292,3.966183898,591.3759577,364.3123595,90.82974772,137.9494312,98.59558253,328.2793983,382.4193824,189.2742056,434.2168432,181.9745715,96.22285072,323.4818909,287.3483561,75.03603287,133.6478783,158.3638023,253.7805259,350.2944152,238.1677225,303.8279488,134.417769,757.5431496,269.9057728,437.9205586,102.6420838,0,378.92,101.32,269.73,220,258.18,811.14,224.18,297.42,246.03,213.03,0,163.97,206.65,229.17,74.32,175.69,100.89,292.94,313.31,0,320.63,75.04,360.41,145.57,350.29,95.45,238.14,500.74,209.62,291.61,238.19,151.15,249.73,143.79,308.73,416.44,0,974.95,142.76
WBGene00000229,atp-2,341,606.265,1622.669,1028.545,970.734,3397.879,649.622,1463.791,1565.207857,2616.555375,1035.59751,986.913751,816.9540594,1696.162257,536.4048039,838.0681082,3397.879071,1830.770661,1350.293661,519.458572,871.130351,781.2169722,694.9674609,816.0915836,414.9194841,562.9083697,546.9267927,471.9150661,549.5468632,821.9016711,1070.220131,1874.036341,1469.070749,1050.943136,765.95,375.9,25.93,313.55,683.79,193.56,654.79,584.25,611.13,650.94,312.99,156.7,633.38,716.49,767.34,496.7,657.82,775.02,740.57,533.39,657.55,306.09,694.97,263.61,366.37,546.93,1062.71,846.3,437.35,509.92,444.01,876.19,419.47,837.71,646.75,563.31,429.84,664.83,544.7,534.02
WBGene00000967,dhs-3,34,1.5,10.435,0.828,3.932,2.252,16.285,1437.005,11.1206879,4.539625254,0.473013034,0.409662127,3.446647589,4.527666307,0,13.63493817,2.251997336,2.244563107,0,0,0,0,12.57988225,0,0,0,0,0,0,17.61431692,0,1.95329479,24.49894151,33.48064819,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,12.58,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0
WBGene00004167,pqn-87,1,1196.677,913.505,708.128,974.083,542.389,1091.602,1432.947,914.552843,853.6727416,757.3514268,488.4764926,962.0484788,1215.334273,1240.361694,690.1169274,542.3890578,779.9401768,655.8023442,1158.523949,1030.349109,1152.671535,816.4618118,1198.447031,1953.290586,1289.355083,1890.259462,978.4649245,1061.118991,474.1009626,1042.489072,919.426086,984.265598,1553.277882,0,663.6,760.36,670.28,1198.33,1621.85,1473.59,1433.85,1209.96,1194.38,701.16,1119.47,1075.14,1638.43,1092.88,955.46,524.34,1247.99,1105.37,1321.34,1921.02,1460.85,816.46,1225.78,2206.87,1890.26,638.16,1481.01,902.41,507.35,803.04,389.31,734.5,453.91,915.01,1424.83,2061.14,1391.78,1240.4,1240.35
WBGene00020128,R193.2,231,2.874,0.669,3.08,1.91,2.451,0.389,1413.802,0.573102314,2.238263108,2.186750772,6.594983538,3.550896779,0,0,4.037320995,2.451362323,1.107809838,0,0,0.993374194,0,0,0,8.790049664,38.48522167,0,0,2.989849461,0,0,0,5.120034273,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,28.26,40.01,0,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00002066,ifg-1,3,328.667,842.951,368.804,450.937,439.82,378.79,1384.46,865.2770003,629.3966895,435.2324594,236.3080331,441.0453569,381.3416781,304.4288107,539.9242471,439.8202728,507.0644061,475.8902146,370.8864964,438.6139226,284.8001489,305.9127388,147.0151463,355.7895696,297.4291361,365.2042291,296.444334,379.2601508,226.8531391,565.4422993,709.7663405,400.7790977,369.1263693,625.28,323.68,210.26,67.21,271.7,150.4,587.17,189.18,179.94,341.37,846.44,379.35,400.56,536.54,334.76,76.63,674.91,141.88,534.85,230.11,209.12,407.85,305.91,449.45,391.83,365.2,195.67,668.6,237.33,818.31,266.88,240.09,180.81,33.09,307.62,350.76,184.95,0,480.5,253.92
WBGene00001099,dsc-4,39,1.47,0.222,0.147,0,1.075,0,1348.646,0.021595587,3.090139365,0,0.598511382,0,0,17.2146669,0,1.074936088,2.954794597,0,0,0,0,0,0,0,0,0,6.489882274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.03,0,0,0,0,0,0,22.15
WBGene00002173,itr-1,2,58.424,1.706,216.61,125.072,2.573,149.363,1347.092,0.990216449,6.978196187,96.50642567,426.0967466,75.32796085,287.0979718,359.2415203,0,2.573094516,1.61410339,92.19336559,321.9113548,44.74321607,8.784408807,19.47440844,4.244482173,0,10.35797149,3.223498011,202.9703827,4.712601969,664.9010083,15.07639103,14.35746205,12.22510534,292.4382135,0,1314.02,2954.68,48.86,0,0,0,0,0,55.7,0,0,0,0,0,0,0,4.53,0,7.61,0,0,19.47,0,0,3.22,19.33,0,0,0,0,0,94.02,0,0,64.72,0,0,0,462.3
WBGene00000776,cpl-1,89,18.241,1.534,100.154,10.84,1304.154,4.077,1335.289,1.531972869,2.104211052,3.635245714,288.0201527,7.73808142,8.464533604,0,21.61844774,1304.154436,1.544461176,543.6014989,3.093351151,7.364854912,44.37214506,0,67.6616146,18.4696906,34.63310861,0,13.59759642,0,1109.760055,0,17.82755638,36.03916407,0,0,0,0,0,0,0,0,0,0,14.05,49,367.31,0,33.21,18.42,0,0,72.17,0,25.44,52.19,0,0,0,13.35,0,0,0,0,0,0,0,52.98,0,0,66.23,0,0,0,0
WBGene00019895,aagr-2,304,3.951,0.255,5.804,4.448,182.377,0,1302.018,0.034417967,3.41640431,6.936604824,4.723933229,0,0,0,0,182.3770366,6.659740537,10.40837032,0,0,0,0,0,0,0,3.223498011,16.13166511,0,0,0,0,1.260919563,0,0,0,0,0,74.32,43.95,0,0,0,0,0,0,26.33,0,0,0,0,0,0,32.46,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0
WBGene00002041,hum-8,3,4.513,0.698,2.286,23.318,1.197,2.784,1269.308,0.765762451,0,2.577646843,0.320721289,2.579360473,69.68785371,0,2.788513555,1.196832185,0,0,5.290333503,1.911881387,5.219861519,0,0,0,37.20238095,0,0,0,6.642885138,0,3.621381239,1.716496562,0,0,0,0,0,0,0,0,0,52.57,2.39,0,0,0,0,0,0,0,0,0,27.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003738,nid-1,1,94.239,238.958,8.204,4.174,28.915,41.029,1258.534,2.689219533,12.60678084,10.02046544,5.709587335,2.26992469,0,0,0,28.91462267,13.51563504,598.7126345,17.70853504,2.38652093,5.21167437,1587.068922,0,3.816866734,0,0,2.288339992,6.117442664,0,10264.79075,0,1.065668632,17.54050216,0,0,0,0,0,0,0,0,2.59,61.15,0,0,0,64.39,0,0,0,0,0,0,0,0,1587.07,12.43,7.28,0,0,0,0,0,0,0,12.35,0,0,57.18,0,0,0,0
WBGene00007605,hrg-7,23,7.12,1.114,1.819,4.731,0.89,7.113,1256.602,0.874732585,4.836529985,1.510767743,0.320721289,4.995104797,1.124416709,0,0,0.889940449,0,0,0,0,15.23417396,0,8.802816901,0,15.7193159,0,0,0,0,0,0,4.031650207,3.244056888,0,0,0,0,0,0,0,0,0,6.85,0,177.78,127.13,0,0,0,0,9.39,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004414,rpl-3,273,1870.261,4136.445,4013.192,2869.927,3233.689,3166.43,1230.241,4007.797855,5528.084815,4373.992504,3160.047468,2336.699165,3228.465648,1802.054501,4092.260921,3233.689057,5906.316784,3969.975203,2479.220706,3981.420515,1519.921993,1608.793373,1282.667041,1827.235278,1814.888394,3652.511372,2644.102367,1257.596562,3161.646975,5276.159854,5706.693797,3949.638314,3165.985796,1608.62,1714.13,2880.55,1938.16,2262.25,1657.62,5470.94,2194.5,1632.88,1804.07,3238.32,893.35,2181.72,1729.06,1526.9,2148.92,1050.07,1211.56,1868.57,2015.25,2055.1,2238.55,1608.79,1283.94,1531.3,3652.51,1316.86,1085.95,1202.7,1080.69,2595.25,957.53,2795.33,1507.77,3162.6,1892.3,2788.48,1047.41,1232.77,1965.37
WBGene00020788,nep-22,562,0.782,0.08,0.969,0,0.301,0,1224.722,0.087425396,0,1.445590194,0,0,0,0,0,0.301474234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.181800727,0,0,0,0,0,0,0,0,0,0,15.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006915,vha-6,129,0.769,0.412,0.653,0,0.276,0,1215.213,0.250811126,2.795130882,0.974789174,0,0,0,0,0,0.27566387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86620184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000785,cpr-5,207,3.025,1.527,0.036,8.881,0.523,0,1213.595,1.675327427,0,0.053283937,0,10.11603087,23.31002331,0,0,0.522787782,0,0,0,0,4.877335024,6.048509043,0,0,0,0,8.035598931,19.45979606,0,0,2.378138251,0,0,0,0,115.67,0,0,37.74,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,6.05,39.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010419,atp-1,271,411.139,921.907,556.598,660.839,1787.744,321.359,1213.136,904.4459041,1130.668021,518.4352112,570.318638,621.9714855,1041.100353,369.2510955,383.8070946,1787.744429,919.1444691,823.272507,177.471013,441.4558691,452.2821008,611.388723,509.894918,364.5686998,462.5023459,287.7269791,396.9680907,351.5619341,525.9100799,1019.942756,973.761995,766.4518128,783.1648998,547.38,91.93,287.39,202.56,146.06,181.02,560.67,362.26,695.63,387.26,639.92,157.14,266.57,346.96,422.73,319.62,482.77,437.72,652.03,452.73,350.35,219.17,611.39,220.07,441.41,287.73,812.92,295.24,80.95,595.22,217.31,395.89,621.65,527.35,542.93,286.12,375.97,110.8,424.72,353.34
WBGene00000067,act-5,297,19.47,2.026,6.351,10.268,10.861,25.055,1210.852,2.222272663,0,4.61419889,5.257061649,10.98021696,9.154847286,0,0,10.8607575,5.889333534,6.39587253,43.10106287,2.339646479,6.962697349,4.002689808,0,0,0,0,86.57097509,33.19612269,53.14486436,0,0,18.31557728,0,0,0,35.98,0,127.05,612.77,0,0,29.86,0,0,0,0,0,0,0,0,0,120.37,20.36,0,0,4,67.46,0,0,0,0,0,0,0,0,81.08,16.08,0,46.74,0,0,0,0
WBGene00006439,ant-1.1,85,1117.46,1703.603,1408.806,1640.436,3042.819,1317.331,1209.536,1577.421001,3158.226199,1335.096404,1456.14771,1438.647774,2669.458951,982.2177315,1683.667316,3042.818579,2531.338846,2092.244047,1048.923569,1495.848417,1093.952721,1265.22132,1337.050272,828.8738187,1236.846449,1070.075654,1134.743306,1254.857989,1556.564348,2565.879723,2282.978671,2301.549802,1837.484377,747.47,1651.56,550.96,1063.21,1222.23,995.64,1631.11,1104.36,1103.89,1098.63,1242.22,750.77,1143.3,1079.84,1032.53,974.57,1420.94,1289.2,1707.71,1079.74,918.29,1229.38,1265.22,788.68,596.18,1070.08,1814.56,1476.7,1700.59,544.23,1045.62,724.42,1204.72,745.76,913.42,1191.59,959.62,1355.39,650.86,1077.28
WBGene00020158,T02C5.1,1,1.602,0,0.996,5.885,0.958,0,1199.045,0,0,0.755981203,1.997749699,0,31.41806524,0,4.016161032,0.958396478,0,0,0,0,0,3.939489442,0,0,0,0,0,0,0,0,0,82.73171923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,202.43,0,0,0
WBGene00008194,C49C3.4,319,11.559,0.332,0.154,2.931,0.376,1.335,1191.588,0.364683191,0,0.229166837,0,0,15.62011871,0,2.03582233,0.376423375,6.103865712,1.995545941,0,1.356833166,0,0,0,0,9.518732866,340.0831947,0,0,0,0,0,5.926184192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0,0,0,0,0,340.08,0,0,0,26.06,0,0,0,0,0,0,0,0,0,0
WBGene00003963,pdi-2,298,339.687,67.272,2376.944,346.385,701.283,1412.486,1181.487,7.981463601,419.7502688,2815.486252,1214.634325,315.7436177,97.16467747,549.3748376,481.4123233,701.2828399,982.7873422,1121.91362,1004.228647,2285.326997,311.204678,511.9377902,335.2536534,234.9329765,292.9226205,413.3509499,247.5512514,572.5046426,4270.907892,1416.239214,1125.376531,2024.809808,2010.883003,541.03,43.24,247.03,682.91,157.15,298.12,169.81,0,517.83,273.99,352.66,104.82,144.48,209.98,282.15,435.45,207.59,311.86,483.72,297.08,195.21,111.47,511.94,884.26,311.75,413.35,312.38,278.71,197.9,379.42,230.13,136.49,204.12,88.24,186.78,570.24,132.63,259.74,665.45,516.08
WBGene00004473,rps-4,272,1932.574,4067.15,4365.74,2500.482,3306.05,2902.543,1152.426,3941.764076,5388.911979,4842.50082,3256.529604,2087.650542,2651.406885,2101.80702,3892.072926,3306.05007,6038.20229,3481.983821,2178.781093,4058.873489,1795.917667,1610.758941,910.7212366,1306.358818,3071.170759,4456.409725,1930.121101,1198.445537,2831.571384,5276.618955,6139.240964,4344.23355,3206.021914,720.5,1362.01,1396.29,2107.25,1579.32,957.42,1646.66,2241.71,1983.38,1841.24,2556.08,1547.2,3755,1683.85,1630.6,1431.17,1772.42,857.34,1694.71,2975.38,1170.29,2462.12,1610.76,951.19,799.9,4456.41,871.87,2162.35,1815.2,1229.24,2777.32,2037.67,2210.08,1828.79,2634.79,2438.91,1315.91,1204.83,2000.5,2130.87
WBGene00000081,ads-1,1,5.229,2.256,6.554,2.364,1.906,18.55,1145.843,1.608143776,12.07474916,8.536802671,3.405812861,2.737603447,3.459250035,0,5.365192335,1.905919445,0,0,38.52822192,0,18.44773626,0,0,0,0,0,0,35.17101212,0,0,3.14843173,7.266878537,0,0,0,0,0,0,0,0,0,29.79,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,71.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009888,F49E2.5,22,878.573,100.344,1305.13,1533.486,1906.609,770.483,1145.222,20.61880386,907.6602086,1388.064031,1043.836755,1660.07294,2002.726928,623.7939296,477.1893661,1906.608883,1480.507245,708.9161934,585.8255915,954.2036068,718.9481669,675.2368459,578.7497395,889.8492373,530.6655451,1363.118552,1170.964201,1066.466236,280.0410749,963.7947861,1835.672829,310.2417741,604.2626059,575.29,2165.71,318.1,2139.24,1113.94,646.95,1379.34,1120.36,751.37,766.72,982.65,612.7,1510.01,778.48,742.63,252.29,862.23,534.07,1127.05,436.39,331.74,1473.9,675.24,1160.3,838.83,1363.12,594.16,607.75,1846.33,1082.1,457.06,2003.93,973.41,450.03,1241.13,1452,787.25,367.11,944.65,531.75
WBGene00009920,abts-1,2,2299.588,444.635,37.681,537.671,1346.377,123.41,1114.123,455.127002,324.4053747,21.41082703,86.04469015,436.845996,952.1117186,1412.92271,468.5070362,1346.376734,943.4320402,772.3983167,142.6543382,21.21601505,3345.29964,2185.281262,3023.102254,1089.980501,1657.590677,90.19270327,1215.448285,1836.794401,6.771599371,370.8684011,12.496715,631.165191,9.012256669,160.38,1315.54,900.39,1502.24,1280.42,878.3,1204.49,1866.86,5080.61,2409.07,1055.87,2333.37,4958.97,1436.06,2545.07,2910.74,3420.42,3162.23,2659.96,2016.71,979.5,824.04,2185.28,1518.7,1265.89,90.19,2921.43,1836.25,1134.31,1058.41,1704.1,767.25,1126.07,3023.57,1216.56,3388.74,2208.75,1609.47,1414.42,1412.49
WBGene00020679,ogdh-1,27,461.266,482.976,305.964,391.566,1022.551,249.546,1094.678,456.2508936,844.8316495,360.2263531,157.9092479,346.3296609,442.6784762,289.9636132,379.5153796,1022.551251,756.8050044,509.1590019,175.0645223,302.5819784,509.5676563,645.2874049,421.6031001,295.1469788,451.7653388,393.6839989,416.7534349,529.8336841,237.6786158,512.2894652,537.5209939,665.1708035,501.1010486,1304.61,770.01,163.37,349.54,259.23,489.32,418.76,475.77,329.8,490.31,122.59,0,801.05,464.72,696.41,399.69,630.56,409.24,365.29,356.13,86.61,348.17,645.29,627.47,356.62,393.68,270.01,798.86,435.62,160.26,229.37,755.28,258.27,420.64,676.7,572.61,323.72,0,363.06,268.99
WBGene00002174,itx-1,2,1.971,0.682,3.728,8.296,1.077,19.757,1093.806,0.747944139,0,2.053892601,7.903009099,13.11755315,0.711171798,0,0,1.076603228,0,0,24.44714904,2.529756258,0,0,0,0,0,34.29590507,0,0,0,0,0,1.322041338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,0,0,0,0,0,0,0,0,0,17.55,0,0,0,0
WBGene00001047,dnj-29,30,231.379,503.219,465.193,307.756,246.009,343.234,1064.996,486.2349149,658.8865882,561.0785351,264.2099434,269.0690083,160.0626836,226.8492828,339.7279899,246.0093189,491.5333217,284.0444767,353.226712,458.7775633,201.3605451,212.6158026,188.7160128,223.6169634,204.4784383,461.0006899,136.4575676,174.8817312,498.9963882,733.7025051,508.3306862,648.7390638,298.7025669,0,101.73,23.52,106.68,104,176.4,0,329.35,172.71,273.95,128.21,129.2,187.36,388.75,259.04,232.78,235.65,180.63,124.47,232.43,127.28,0,212.62,232.96,372.97,461,156.54,166.26,24.03,0,175.56,867.18,124.87,32.54,194.28,219.16,506.23,0,307.22,203.79
